,manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note,user_id,actual quantity consumed per 100 km
31375,Tesla Motors,Model S,2015,Model S85,278.0,08.02.2018,50811.0,87.0,38.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,43.67816091954023
31376,Tesla Motors,Model S,2015,Model S85,278.0,07.02.2018,50724.0,22.0,32.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,145.45454545454547
31377,Tesla Motors,Model S,2015,Model S85,278.0,07.02.2018,50702.0,176.0,7.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,3.977272727272727
31378,Tesla Motors,Model S,2015,Model S85,278.0,05.02.2018,50526.0,93.0,29.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,31.182795698924732
31379,Tesla Motors,Model S,2015,Model S85,278.0,02.02.2018,50433.0,39.0,17.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,43.58974358974359
31380,Tesla Motors,Model S,2015,Model S85,278.0,02.02.2018,50394.0,101.0,23.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.772277227722775
31381,Tesla Motors,Model S,2015,Model S85,278.0,29.01.2018,50293.0,152.0,34.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.36842105263158
31382,Tesla Motors,Model S,2015,Model S85,278.0,28.01.2018,50141.0,96.0,32.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,33.33333333333333
31383,Tesla Motors,Model S,2015,Model S85,278.0,26.01.2018,50045.0,109.0,24.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.018348623853214
31384,Tesla Motors,Model S,2015,Model S85,278.0,25.01.2018,49936.0,289.0,38.0,Electricity,Winter tires,0,1,0,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,13.148788927335639
31385,Tesla Motors,Model S,2015,Model S85,278.0,24.01.2018,49647.0,293.0,62.0,Electricity,Winter tires,0,1,0,Normal,22.61,0,0,,6.509999999999998,,Tesla_Model_S_2015,21.160409556313994
31386,Tesla Motors,Model S,2015,Model S85,278.0,24.01.2018,49354.0,52.0,16.0,Electricity,Winter tires,0,1,1,Normal,22.61,0,0,,6.509999999999998,,Tesla_Model_S_2015,30.76923076923077
31387,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49302.0,118.0,50.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,42.3728813559322
31388,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49184.0,43.0,10.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,23.25581395348837
31389,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49141.0,161.0,38.0,Electricity,Winter tires,0,1,0,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,23.60248447204969
31390,Tesla Motors,Model S,2015,Model S85,278.0,21.01.2018,48980.0,232.0,45.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,19.396551724137932
31391,Tesla Motors,Model S,2015,Model S85,278.0,20.01.2018,48748.0,236.0,52.0,Electricity,Winter tires,0,1,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,22.033898305084744
31392,Tesla Motors,Model S,2015,Model S85,278.0,19.01.2018,48512.0,63.0,37.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,58.730158730158735
31393,Tesla Motors,Model S,2015,Model S85,278.0,17.01.2018,48449.0,36.0,23.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,63.888888888888886
31394,Tesla Motors,Model S,2015,Model S85,278.0,16.01.2018,48413.0,107.0,12.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,11.214953271028037
31395,Tesla Motors,Model S,2015,Model S85,278.0,13.01.2018,48306.0,80.0,34.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,42.5
31396,Tesla Motors,Model S,2015,Model S85,278.0,12.01.2018,48226.0,171.0,25.0,Electricity,Winter tires,1,1,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,14.619883040935672
31397,Tesla Motors,Model S,2015,Model S85,278.0,11.01.2018,48055.0,108.0,36.0,Electricity,Winter tires,1,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,33.33333333333333
31398,Tesla Motors,Model S,2015,Model S85,278.0,09.01.2018,47947.0,123.0,40.0,Electricity,Winter tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,32.52032520325203
31399,Tesla Motors,Model S,2015,Model S85,278.0,08.01.2018,47824.0,171.0,44.0,Electricity,Winter tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,25.730994152046783
31400,Tesla Motors,Model S,2015,Model S85,278.0,07.01.2018,47653.0,261.0,47.0,Electricity,Winter tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,18.007662835249043
31401,Tesla Motors,Model S,2015,Model S85,278.0,07.01.2018,47392.0,117.0,46.0,Electricity,Winter tires,1,1,1,Normal,26.63,0,0,,10.529999999999998,,Tesla_Model_S_2015,39.31623931623932
